election,ideological_universe,ideological_party_count,full_party_count,k,coalition_id,coalition_label,left_index,right_index,left_original_ordinal_position,right_original_ordinal_position,left_endpoint,right_endpoint,omitted_party,party_count,parties,gap_count,votes,national_vote_total,vote_share,seats,total_seats,seat_majority_threshold,seat_share,q_C,d_C,r_C,R_C,vote_majority,seat_majority,inversion,vote_deficit_pp,minimal_seat_majority,minimal_inversion,q_C_exact,d_C_exact,R_C_exact,A_C,A_C_exact,B_C,B_C_exact,V,S,A_over_q,B_over_q,vote_denominator
2014,seat_winning,28,32,1,PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC,"PTB--PSC, omitting PMDB",8,26,12,33,PTB,PSC,PMDB,18,"PTB, PT DO B, SOLIDARIEDADE, PMN, PHS, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC",1,50431232,97355354,0.5180119010198453,269,513,257,0.5243664717348928,265.74010522318065,3.2598947768193622,-8.740105223180649,1.0122672291940336,true,true,false,,true,false,680821632/2561983,8351795/2561983,689173427/680821632,6.3468534856971122,86487962864798443587198802909996685435141572425037847683290286946848893296492272618002381314527164467394865084727918369629556737366243359731353/13626903954802568277689742237933070174542972607824828822782533913714482516641908501404069487198225874318543460718586201231891640749096437740200,-3.0869587088777499,-107771582249044595168094549901703812322783185235047373883208046395057721684349853866203594364501541537665458951854301845861134212917680378258197293999/34911896274836948283780398887966480924986128590712878421878864583859971061433786668152702157020572320164244931122185631590685441441292338850950816600,97355354,513,0.023883686959357286,-0.011616457765323685,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC,PT DO B--PSDC,9,23,13,29,PT DO B,PSDC,,15,"PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC",0,47550066,97355354,0.4884175758839108,257,513,257,0.5009746588693957,250.55821642844626,6.4417835715537537,6.441783571553742,1.0257097279162402,false,true,true,1.1582424116089172,true,true,641925891/2561983,16503740/2561983,658429631/641925891,7.1531180778307863,1433453720940618915751225342159070167370870120165152965373014279419599789823925556632176254610129971836920559401337377493709884375768517453601/200395646394155415848378562322545149625631950115071012099743145789918860538851595608883374811738615798802109716449797076939582952192594672650,-0.71133450627703276,-365206419115531168879552341635639776928796902678977024454236297731349032903003636843019909099341552533346915324955364392896457951265541248528339783/513410239335837474761476454234801190073325420451659976792336243880293692079908627472833855250302534120062425457679200464568903550607240277219864950,97355354,513,0.028548726837994375,-0.0028389989217542733,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PTN|PROS|PRP|PR|PRB|PTC|PSDC|PSL,"PT DO B--PSL, omitting PRTB",9,24,13,30,PT DO B,PSL,PRTB,15,"PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PROS, PRP, PR, PRB, PTC, PSDC, PSL",1,47904586,97355354,0.49205908079796,257,513,257,0.5009746588693957,252.42630844935348,4.5736915506465108,4.573691550646515,1.0181189178685159,false,true,true,0.7940919202039964,true,true,646711911/2561983,11717720/2561983,658429631/646711911,5.7701184823829124,186324289969817786318759018638554287102598477765858024025085773337525599300160765086988897183295541621417495469575650294159462708587084881727/32291241599058218667511237530647085721665811866883480622707426335816309281141963273469358974403378849096074551465844078748558390400702459100,-1.1964269317364018,-98979935879627211601623408611045258831498638833188339403550061108872363882000971531061698730805101202234004602427482789147985126167946267496332641/82729612025679972236446442862479812618450541684153740336205840246113675501027930493252848713318891753943708367588117610404467870713962888272395300,97355354,513,0.022858625623567372,-0.0047397077550514165,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC|PEN,"PT DO B--PEN, omitting PSDB",9,27,13,34,PT DO B,PEN,PSDB,18,"PT DO B, SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN",1,46888256,97355354,0.4816196960261682,257,513,257,0.5009746588693957,247.0709040614243,9.9290959385757045,9.9290959385757,1.0401872327957615,false,true,true,1.8380303973831786,true,true,632991456/2561983,25438175/2561983,658429631/632991456,3.9792142610399335,6778046318846481463969543005126235465133122428457128927883013744031004112609982117481740710022896897086284291140151333845101462632478919584648/1703362994350321034711217779741633771817871575978103602847816739214310314580238562675508685899778234289817932589823275153986455093637054717525,5.949881677535771,25965206496710212666659950647276806557744932878630915075328753379089204277160300283795835656451999723967579400290009357701784811762034544554741279891/4363987034354618535472549860995810115623266073839109802734858072982496382679223333519087769627571540020530616390273203948835680180161542356368852075,97355354,513,0.016105555917869881,0.024081676877891582,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL,SOLIDARIEDADE--PSL,10,24,14,30,SOLIDARIEDADE,PSL,,15,"SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL",0,47546279,97355354,0.48837867715010314,257,513,257,0.5009746588693957,250.53826137800289,6.4617386219971014,6.461738621997085,1.0257914243774842,false,true,true,1.1621322849896885,true,true,1283749533/5123966,33109729/5123966,1316859262/1283749533,7.4727456511394923,11314487474082937456016213248849387196325164857241375400156436957954901045409862267095973701699714374852292271464119624963282005947934735693723/1514100439422507586409971359770341130504774734202758758086948212634942501849100944600452165244247319368727051190954022359099071194344048637800,-1.0110070291423905,-3921796948283355009137668758048151023119372508699643905501281948163510161619429575958851757851615556589698440571652123237448657746288786376622954609/3879099586092994253753377654218497880554014287856986491319873842651107895714865185350300239668952480018249436791353959065631715715699148761216757400,97355354,513,0.029826764223708287,-0.0040353398462242077,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PRB|PTC|PSDC|PSL|PP,"SOLIDARIEDADE--PP, omitting PR",10,25,14,32,SOLIDARIEDADE,PP,PR,15,"SOLIDARIEDADE, PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PRB, PTC, PSDC, PSL, PP",1,48340551,97355354,0.496537160144269,261,513,257,0.5087719298245614,254.72356315401001,6.2764368459900011,2.2764368459899913,1.0246401894205412,false,true,true,0.3462839855730948,true,true,1305194877/5123966,32160249/5123966,148595014/145021653,5.0745079941529605,15583622858334098211376912295690770287311310394494043575682585392028968660810680769559087854597777182157500342556796327119974639833373431/3070962323104059701913701054670832114407048503793901035932007444485769068099786922211070030062655977301388548256069221928428211664893030,1.2019288518370401,4728239824429569262163572660418780092633445340063808878153828035915725938381910891294260391320136968600041339353581122341720872599803319354281/3933876632716554093643984784574371236482456673447704978870096114322992047198748199163541914415006774347271668513364496701930147502928819839245,97355354,513,0.019921627710133869,0.0047185617104073497,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,SOLIDARIEDADE|PMN|PHS|PMDB|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP,"SOLIDARIEDADE--PP, omitting PSD",10,25,14,32,SOLIDARIEDADE,PP,PSD,15,"SOLIDARIEDADE, PMN, PHS, PMDB, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP",1,48008117,97355354,0.4931225148644624,259,513,257,0.5048732943469786,252.97185012546922,6.0281498745307838,4.028149874530783,1.0238293307003958,false,true,true,0.6877485135537569,true,true,1296219159/5123966,30888035/5123966,1327107194/1296219159,5.4714048743305348,1491166174406816301510715983596098189575915782378467486030854109562616891366565399038415027474585877618431162835546716929393152801986429066921/272538079096051365553794844758661403490859452156496576455650678274289650332838170028081389743964517486370869214371724024637832814981928754804,0.55674500020024853,388740473970503021918376106061067564063121025260012600207371344975437248615246201857028827295686576940066589782065672862759663361563572372788720727/698237925496738965675607977759329618499722571814257568437577291677199421228675733363054043140411446403284898622443712631813708828825846777019016332,97355354,513,0.021628512704543301,0.0022008179958525565,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,SOLIDARIEDADE|PMN|PHS|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC|PEN|DEM,"SOLIDARIEDADE--DEM, omitting PMDB",10,28,14,35,SOLIDARIEDADE,DEM,PMDB,18,"SOLIDARIEDADE, PMN, PHS, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN, DEM",1,50458012,97355354,0.5182869757733098,266,513,257,0.5185185185185185,265.8812185717079,0.11878142829206907,-8.881218571707961,1.0004467462159612,true,true,false,,true,false,681183162/2561983,304316/2561983,340743739/340591581,4.0167897573963742,3649093882045006848699178612887089086492328279979282184777971605691556333699403197575323983520163419300894345361324480785834923940045851012829/908460263653504551845982815862204678302864840521655254852168927580965501109460566760271299146548391621236230714572413415459442716606429182680,-3.8980083291043055,-9072457497609332890051305613588380480196460066917973269068429388898741473044571500499402544599857817126155072825706358696196760170943687412244233027/2327459751655796552252026592531098728332408572714191894791924305590664737428919111210180143801371488010949662074812375439379029429419489256730054440,97355354,513,0.015107459560228582,-0.01466071334426736,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PTC|PSDC|PSL|PP,"PMN--PP, omitting PRB",11,25,15,32,PMN,PP,PRB,14,"PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PTC, PSDC, PSL, PP",1,46861545,97355354,0.4813453300164673,259,513,257,0.5048732943469786,246.93015429844772,12.069845701552275,10.069845701552282,1.048879594052998,false,true,true,1.86546699835327,true,true,1265261715/5123966,61845479/5123966,1327107194/1265261715,9.5660972358491279,35616472200879345177060736539390115578658218152960848907489413938966318758726411070276272158262561541092963662932499742893691541096139760449/3723197801858625212483536130582806058618298526728095306771184129430186479956805601476521717813722916480476355387591858260079683264780447470,2.5037484657031457,11941339717610707939499469411726894224558928778534791967950730874654596861844052026769840936602135533386026424754565038249679379653601934956916849/4769384736999583098877103673219464607238542157201212899163779314734968724239588342643811770084777639366700127202484375900366863584876002575266505,97355354,513,0.038740093379957298,0.010139500673040664,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PRB|PTC|PSDC|PSL|PP|PSC,"PMN--PSC, omitting PR",11,26,15,33,PMN,PSC,PR,15,"PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PRB, PTC, PSDC, PSL, PP, PSC",1,48171271,97355354,0.49479837544425137,259,513,257,0.5048732943469786,253.83156660290095,5.1684333970990437,3.168433397099051,1.0203616652817049,false,true,true,0.5201624555748623,true,true,1300624317/5123966,26482877/5123966,1327107194/1300624317,4.0503974086284451,3246728027421237313571276198807349161757224447601062517255924577123150598990073283027354951401155747703134092227108482887735111666322566183867/801582585576621663393514249290180598502527800460284048398972583159675442155406382435533499246954463195208438865799188307758331808770378690600,1.1180359884705988,2296044497707078957257641321200546221478154802396809968259133507223277306208736135657325124512756630732147446916205633012932758916206642973848299839/2053640957343349899045905816939204760293301681806639907169344975521174768319634509891335421001210136480249701830716801858275614202428961108879459800,97355354,513,0.015957027972667268,0.0044046373090375953,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PMN|PHS|PMDB|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC,"PMN--PSC, omitting PSD",11,26,15,33,PMN,PSC,PSD,15,"PMN, PHS, PMDB, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC",1,47838837,97355354,0.4913837301644448,257,513,257,0.5009746588693957,252.07985357436019,4.9201464256398264,4.920146425639814,1.0195182056633036,false,true,true,0.8616269835555173,true,true,1291648599/5123966,25210663/5123966,1316859262/1291648599,4.4472942888060194,20200950710767207349658755517789787533990211554079079258258019941919526984599283185796820882276013663466691713199068480459535423369527939386083/4542301318267522759229914079311023391514324202608276274260844637904827505547302833801356495732741958106181153572862067077297213583032145913400,0.47285213683380717,5502721584825627876586964248499108218597499404396305365333207425929000655157215816758207223953399472318140404381446696511405558669889675662602209511/11637298758278982761260132962655493641662042863570959473959621527953323687144595556050900719006857440054748310374061877196895147147097446283650272200,97355354,513,0.01764240269797732,0.0018758029653263113,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PMN|PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PSC|PEN,"PMN--PEN, omitting PP",11,27,15,34,PMN,PEN,PP,16,"PMN, PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PSC, PEN",1,48044982,97355354,0.49350117919554787,257,513,257,0.5009746588693957,253.16610492731607,3.8338950726839327,3.83389507268393,1.0151437929409415,false,true,true,0.6498820804452166,true,true,648607257/2561983,9822374/2561983,658429631/648607257,4.8377196505858375,5007074361141899332219575251479098496647829870818636724645324287018661666379307561994742129780738155733142115726758107569634060449792744843/1035007136169115014255638936498030546448653547609359625002471055272252963439306433343769519003359097244306810019640452774714540539958714700,-1.0038245779019046,-2661812208859431757823686818264268913094250174883607234442980223770191442506263436693400640430944573003711778316131044022989818671704925468405869/2651670687743957791567704609446033793482160761864870000142705801599572464031124614017370663604782950035260894054548506121121482716185047763250100,97355354,513,0.019108875779302075,-0.0039650828383606188,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PHS|PMDB|PSD|PSDB|PTN|PRTB|PROS|PRP|PRB|PTC|PSDC|PSL|PP|PSC|PEN,"PHS--PEN, omitting PR",12,27,17,34,PHS,PEN,PR,15,"PHS, PMDB, PSD, PSDB, PTN, PRTB, PROS, PRP, PRB, PTC, PSDC, PSL, PP, PSC, PEN",1,48370781,97355354,0.49684767208591324,258,513,257,0.5029239766081871,254.88285578007347,3.117144219926518,2.1171442199265016,1.0122297131770062,false,true,true,0.31523279140867544,true,true,1306011087/5123966,15972141/5123966,440661076/435337029,2.2661679426557191,857801469445056114428560885618323231722359759122147803575405139913347191548990125329562662355702457119011239734320023561928961634156529319897/378525109855626896602492839942585282626193683550689689521737053158735625462275236150113041311061829842181762797738505589774767798586012159450,0.85097627727079861,412627715617014009375845296053806705568730740367730293948088101208646708978534379018371196244751277390765829254382264639661963923138222981323632737/484887448261624281719172206777312235069251785982123311414984230331388486964358148168787529958619060002281179598919244883203964464462393595152094675,97355354,513,0.0088910175449818784,0.0033386956320242515,all_valid_federal_deputy_votes
2014,seat_winning,28,32,1,PHS|PMDB|PSD|PTN|PRTB|PROS|PRP|PR|PRB|PTC|PSDC|PSL|PP|PSC|PEN|DEM,"PHS--DEM, omitting PSDB",12,28,17,35,PHS,DEM,PSDB,16,"PHS, PMDB, PSD, PTN, PRTB, PROS, PRP, PR, PRB, PTC, PSDC, PSL, PP, PSC, PEN, DEM",1,47003072,97355354,0.4827990456487889,259,513,257,0.5048732943469786,247.6759104178287,11.324089582171311,9.324089582171297,1.0457214008543165,false,true,true,1.7200954351211095,true,true,634541472/2561983,29012125/2561983,663553597/634541472,6.4784186405421353,44140394296835153660357794489221978331868821139048903974793535214521967807190841121395991379697879384034337131752095127150048732832682055666161/6813451977401284138844871118966535087271486303912414411391266956857241258320954250702034743599112937159271730359293100615945820374548218870100,4.8456709416291748,84585780648074613116460313113466595056189991596611027803031395131205255892994602131931303552707902304035493202332478416566133831245066473364941805237/17455948137418474141890199443983240462493064295356439210939432291929985530716893334076351078510286160082122465561092815795342720720646169425475408300,97355354,513,0.026156837900032582,0.01956456295428384,all_valid_federal_deputy_votes
