event_id,date,event_type,record_id,person_id,person_name,office_id,party_id,state,date_status,evidence_ids,decision_ids
service-michel_temer-0-23-end,2019-01-01,services_end,service-michel_temer-0-23,person-ffd261ae3f4b,Joaquim Silva e Luna,temer-defesa,,,adjudicated_source_boundary,LEG-509151491adc,OFFICE-CAPACITY-2018
service-michel_temer-0-25-end,2019-01-01,services_end,service-michel_temer-0-25,person-b641d5449471,Alberto Beltrame,temer-desenvolvimento-social,,,adjudicated_source_boundary,LEG-8e386223a64d,POPULATION-REVIEW
service-michel_temer-0-29-end,2019-01-01,services_end,service-michel_temer-0-29,person-40b55dc0bb6c,Leandro Cruz Fróes da Silva,temer-esporte,,,adjudicated_source_boundary,LEG-d2b6ba0c63b5,POPULATION-REVIEW
service-michel_temer-0-3-end,2019-01-01,services_end,service-michel_temer-0-3,person-ead656f02bfe,Blairo Maggi,temer-agricultura,,,adjudicated_source_boundary,LEG-80fb13f63f08,POPULATION-REVIEW
service-michel_temer-0-31-end,2019-01-01,services_end,service-michel_temer-0-31,person-c5ac8c46fc68,Eduardo Guardia,temer-fazenda,,,adjudicated_source_boundary,LEG-fbbfb4d9d59f,POPULATION-REVIEW
service-michel_temer-0-33-end,2019-01-01,services_end,service-michel_temer-0-33,person-9df96d30297f,Pádua Andrade,temer-integracao,,,adjudicated_source_boundary,LEG-8553657ff23b,POPULATION-REVIEW
service-michel_temer-0-37-end,2019-01-01,services_end,service-michel_temer-0-37,person-30bed103385a,Torquato Jardim,temer-justica,,,adjudicated_source_boundary,LEG-fc6bc5c9fcd6,POPULATION-REVIEW
service-michel_temer-0-4-end,2019-01-01,services_end,service-michel_temer-0-4,person-82d2816ba9d8,Ilan Goldfajn,temer-banco-central,,,adjudicated_source_boundary,LEG-3ef836b8a40d,POPULATION-REVIEW
service-michel_temer-0-41-end,2019-01-01,services_end,service-michel_temer-0-41,person-4dbf0bdfa625,Moreira Franco,temer-minas-e-energia,,,adjudicated_source_boundary,C041;LEG-c9ecc2f3d167,C041;POPULATION-REVIEW
service-michel_temer-0-44-end,2019-01-01,services_end,service-michel_temer-0-44,person-97d87d5bc202,Esteves Colnago,temer-planejamento,,,adjudicated_source_boundary,LEG-d0da31186ebc,POPULATION-REVIEW
service-michel_temer-0-47-end,2019-01-01,services_end,service-michel_temer-0-47,person-ff3ca3610dba,Aloysio Nunes,temer-relacoes-exteriores,,,adjudicated_source_boundary,LEG-a7368f6c8a7a,POPULATION-REVIEW
service-michel_temer-0-49-end,2019-01-01,services_end,service-michel_temer-0-49,person-57a1c7594de5,Gilberto Occhi,temer-saude,,,adjudicated_source_boundary,LEG-38ee851b91b5,POPULATION-REVIEW;R03
service-michel_temer-0-5-end,2019-01-01,services_end,service-michel_temer-0-5,person-2f002dc5bdc9,Eliseu Padilha,temer-casa-civil,,,adjudicated_source_boundary,LEG-f764ca51f313,POPULATION-REVIEW
service-michel_temer-0-55-end,2019-01-01,services_end,service-michel_temer-0-55,person-f1eb4370a38c,Ronaldo Fonseca,temer-secretaria-geral,,,adjudicated_source_boundary,LEG-f0e3878b0b42,POPULATION-REVIEW;R12
service-michel_temer-0-56-end,2019-01-01,services_end,service-michel_temer-0-56,person-1a6fb01c17d6,Sérgio Etchegoyen,temer-gsi,,,adjudicated_source_boundary,LEG-8259181f231d,POPULATION-REVIEW
service-michel_temer-0-60-end,2019-01-01,services_end,service-michel_temer-0-60,person-c3f91d34e31b,Caio Vieira de Mello,temer-trabalho,,,adjudicated_source_boundary,LEG-2fc1de1192dc,POPULATION-REVIEW
service-michel_temer-0-62-end,2019-01-01,services_end,service-michel_temer-0-62,person-34a8cf0e1dd6,Valter Casimiro Silveira,temer-transportes-portos-e-aviacao-civil,,,adjudicated_source_boundary,LEG-1b538294c425,POPULATION-REVIEW;R13
service-michel_temer-0-66-end,2019-01-01,services_end,service-michel_temer-0-66,person-f3810a506437,Vinicius Lummertz,temer-turismo,,,adjudicated_source_boundary,LEG-8174e12a8374,POPULATION-REVIEW
service-michel_temer-0-67-end,2019-01-01,services_end,service-michel_temer-0-67,person-d8e018a87929,Raul Jungmann,temer-seguranca-publica,,,adjudicated_source_boundary,AFF-004;LEG-65320282090a,POPULATION-REVIEW;R11
service-michel_temer-0-8-end,2019-01-01,services_end,service-michel_temer-0-8,person-ec79bc7d93e1,Alexandre Baldy,temer-cidades,,,adjudicated_source_boundary,LEG-f3dd9541904a,POPULATION-REVIEW
service-michel_temer-0-9-end,2019-01-01,services_end,service-michel_temer-0-9,person-0c933c9fd291,Gilberto Kassab,temer-ciencia-tecnologia,,,adjudicated_source_boundary,LEG-9c027191b36e,POPULATION-REVIEW;R04
affiliation-7728b444cd8f-start,2019-02-18,affiliations_start,affiliation-7728b444cd8f,person-1a9f69c72058,Floriano Peixoto Vieira Neto,,,UNAFFILIATED,adjudicated_continuity,LEG-6f1e3b239fc3,PERSON-CONTINUITY-REVIEW
affiliation-c1d3c17bc72b-end,2019-02-18,affiliations_end,affiliation-c1d3c17bc72b,person-b3c07bf64b96,Gustavo Bebianno,,PSL,PARTY,adjudicated_continuity,LEG-0d5fe63fcadb,PERSON-CONTINUITY-REVIEW
service-jair_bolsonaro-0-33-end,2019-02-18,services_end,service-jair_bolsonaro-0-33,person-b3c07bf64b96,Gustavo Bebianno,bolsonaro-secretaria-geral,,,adjudicated_source_boundary,LEG-0d5fe63fcadb,POPULATION-REVIEW
service-jair_bolsonaro-0-34-start,2019-02-18,services_start,service-jair_bolsonaro-0-34,person-1a9f69c72058,Floriano Peixoto Vieira Neto,bolsonaro-secretaria-geral,,,supported_effective_or_last_service_date,C043;LEG-6f1e3b239fc3,C043;POPULATION-REVIEW
affiliation-7728b444cd8f-end,2019-02-19,affiliations_end,affiliation-7728b444cd8f,person-1a9f69c72058,Floriano Peixoto Vieira Neto,,,UNAFFILIATED,adjudicated_continuity,LEG-6f1e3b239fc3,PERSON-CONTINUITY-REVIEW
affiliation-abad9262886b-start,2019-02-19,affiliations_start,affiliation-abad9262886b,person-1a9f69c72058,Floriano Peixoto Vieira Neto,,,UNAFFILIATED,adjudicated_continuity,ATLAS-665;C043,C043;PERSON-CONTINUITY-REVIEW
affiliation-213b45561941-start,2019-02-28,affiliations_start,affiliation-213b45561941,person-882405f44f66,Roberto Campos Neto,,,UNAFFILIATED,evidence_supported,OFF-019;OFF-020;OFF-021;OFF-022;BOL-E10,BOL-A03;PERSON-CONTINUITY-REVIEW
affiliation-c647d64230b6-end,2019-02-28,affiliations_end,affiliation-c647d64230b6,person-82d2816ba9d8,Ilan Goldfajn,,,UNAFFILIATED,adjudicated_continuity,OFF-019;OFF-020,PERSON-CONTINUITY-REVIEW
service-207a1e9e526c-end,2019-02-28,services_end,service-207a1e9e526c,person-82d2816ba9d8,Ilan Goldfajn,bolsonaro-banco-central,,,adjudicated_source_boundary,OFF-019;OFF-020,OFFICE-ADJUDICATION
service-31568cb97b5d-start,2019-02-28,services_start,service-31568cb97b5d,person-882405f44f66,Roberto Campos Neto,bolsonaro-banco-central,,,dated_legal_scope,BOL-E10;OFF-019;OFF-020;OFF-021;OFF-022,BOL-A03
organization-5,2019-03-28,incorporation,PRP>PATRIOTA,,,,PATRIOTA,,dated_organizational_event,C065,
affiliation-22a173c7a425-end,2019-04-08,affiliations_end,affiliation-22a173c7a425,person-771d907e0f23,Ricardo Vélez Rodríguez,,,UNAFFILIATED,adjudicated_continuity,LEG-b6119274bf0c,PERSON-CONTINUITY-REVIEW
affiliation-be83e8a3c0f8-start,2019-04-08,affiliations_start,affiliation-be83e8a3c0f8,person-e76ae1eaa3cb,Abraham Weintraub,,,UNAFFILIATED,adjudicated_continuity,LEG-d9b4064c62f2,PERSON-CONTINUITY-REVIEW
service-jair_bolsonaro-0-39-end,2019-04-08,services_end,service-jair_bolsonaro-0-39,person-771d907e0f23,Ricardo Vélez Rodríguez,bolsonaro-educacao,,,adjudicated_source_boundary,LEG-b6119274bf0c,POPULATION-REVIEW
service-jair_bolsonaro-0-40-start,2019-04-08,services_start,service-jair_bolsonaro-0-40,person-e76ae1eaa3cb,Abraham Weintraub,bolsonaro-educacao,,,adjudicated_source_boundary,LEG-d9b4064c62f2,POPULATION-REVIEW
affiliation-be83e8a3c0f8-end,2019-04-09,affiliations_end,affiliation-be83e8a3c0f8,person-e76ae1eaa3cb,Abraham Weintraub,,,UNAFFILIATED,adjudicated_continuity,LEG-d9b4064c62f2,PERSON-CONTINUITY-REVIEW
affiliation-ca73fe9a4d65-start,2019-04-09,affiliations_start,affiliation-ca73fe9a4d65,person-e76ae1eaa3cb,Abraham Weintraub,,,UNAFFILIATED,adjudicated_continuity,ATLAS-633,PERSON-CONTINUITY-REVIEW
organization-6,2019-05-07,rename,PL>PL,,,,PL,,dated_organizational_event,AFF-046,
affiliation-547801fecb22-end,2019-06-13,affiliations_end,affiliation-547801fecb22,person-322643379e9d,Carlos Alberto dos Santos Cruz,,,UNAFFILIATED,adjudicated_continuity,LEG-083b3c9ae8ee,PERSON-CONTINUITY-REVIEW
affiliation-af83eeeb3849-start,2019-06-13,affiliations_start,affiliation-af83eeeb3849,person-0fbaba5c8624,Luiz Eduardo Ramos,,,UNAFFILIATED,adjudicated_continuity,LEG-ce9aa704d046,BOL-A02;PERSON-CONTINUITY-REVIEW
service-jair_bolsonaro-0-45-end,2019-06-13,services_end,service-jair_bolsonaro-0-45,person-322643379e9d,Carlos Alberto dos Santos Cruz,bolsonaro-secretaria-governo,,,adjudicated_source_boundary,LEG-083b3c9ae8ee,POPULATION-REVIEW
service-jair_bolsonaro-0-46-start,2019-06-13,services_start,service-jair_bolsonaro-0-46,person-0fbaba5c8624,Luiz Eduardo Ramos,bolsonaro-secretaria-governo,,,supported_effective_or_last_service_date,C049;LEG-ce9aa704d046,BOL-A02;C049;POPULATION-REVIEW
affiliation-abad9262886b-end,2019-06-21,affiliations_end,affiliation-abad9262886b,person-1a9f69c72058,Floriano Peixoto Vieira Neto,,,UNAFFILIATED,adjudicated_continuity,ATLAS-665;C043,C043;PERSON-CONTINUITY-REVIEW
affiliation-e041b979063e-start,2019-06-21,affiliations_start,affiliation-e041b979063e,person-67b7120fa858,Jorge Oliveira,,,UNAFFILIATED,adjudicated_continuity,LEG-6a03da16e908,PERSON-CONTINUITY-REVIEW
service-jair_bolsonaro-0-34-end,2019-06-21,services_end,service-jair_bolsonaro-0-34,person-1a9f69c72058,Floriano Peixoto Vieira Neto,bolsonaro-secretaria-geral,,,supported_effective_or_last_service_date,C043;LEG-6f1e3b239fc3,C043;POPULATION-REVIEW
service-jair_bolsonaro-0-35-start,2019-06-21,services_start,service-jair_bolsonaro-0-35,person-67b7120fa858,Jorge Oliveira,bolsonaro-secretaria-geral,,,adjudicated_source_boundary,LEG-6a03da16e908,POPULATION-REVIEW
organization-7,2019-08-15,rename,REPUBLICANOS>REPUBLICANOS,,,,REPUBLICANOS,,dated_organizational_event,AFF-047,
organization-8,2019-09-19,rename,CIDADANIA>CIDADANIA,,,,CIDADANIA,,dated_organizational_event,AFF-048,
affiliation-5de619f5e1fe-end,2019-11-12,affiliations_end,affiliation-5de619f5e1fe,person-ccda4e28f3dd,Marcelo Álvaro Antônio,,PSL,PARTY,adjudicated_continuity,LEG-3711a94038ea,PERSON-CONTINUITY-REVIEW
affiliation-6dedfae20e54-end,2019-11-12,affiliations_end,affiliation-6dedfae20e54,person-fd6d27c2b524,Marcos Pontes,,PSL,PARTY,evidence_supported,AFF-012;AFF-044;BOL-E10;BOL-E22,PERSON-CONTINUITY-REVIEW;R14
affiliation-a31752d0ffc0-start,2019-11-12,affiliations_start,affiliation-a31752d0ffc0,person-fd6d27c2b524,Marcos Pontes,,PSL,PARTY,evidence_supported,AFF-012;AFF-044;BOL-E10;BOL-E22,PERSON-CONTINUITY-REVIEW;R14
affiliation-a99569d65145-start,2019-11-12,affiliations_start,affiliation-a99569d65145,person-ccda4e28f3dd,Marcelo Álvaro Antônio,,PSL,PARTY,adjudicated_continuity,ATLAS-659,PERSON-CONTINUITY-REVIEW
affiliation-92b6d60a8748-start,2020-02-11,affiliations_start,affiliation-92b6d60a8748,person-20d6d1c35408,Rogério Marinho,,PSDB,PARTY,bounded_date_convention,AFF-024;AFF-025;BOL-E12;BOL-E13;V5W6E04;V5W6E05;V5W6E06;V5W6E08;V5W6E09;V5W6E10,PERSON-CONTINUITY-REVIEW;R16;V5W6D03
affiliation-e76b47696a14-end,2020-02-11,affiliations_end,affiliation-e76b47696a14,person-5936250a32d3,Gustavo Canuto,,,UNAFFILIATED,adjudicated_continuity,LEG-8693fc5ad84e,PERSON-CONTINUITY-REVIEW
service-jair_bolsonaro-0-51-end,2020-02-11,services_end,service-jair_bolsonaro-0-51,person-5936250a32d3,Gustavo Canuto,bolsonaro-desenvolvimento-regional,,,adjudicated_source_boundary,LEG-8693fc5ad84e,POPULATION-REVIEW
service-jair_bolsonaro-0-52-start,2020-02-11,services_start,service-jair_bolsonaro-0-52,person-20d6d1c35408,Rogério Marinho,bolsonaro-desenvolvimento-regional,,,adjudicated_effective_publication_and_entry,AFF-024;AFF-025;BOL-E12;BOL-E13;LEG-1f0c8beb2f9f,R16
affiliation-C054-welington-coimbra-2020-02-14-start,2020-02-14,affiliations_start,affiliation-C054-welington-coimbra-2020-02-14,person-welington-coimbra,Welington Coimbra (Lelo Coimbra),,MDB,PARTY,dated_observation_continuity,C054,C054
affiliation-C057-marcos-paulo-cardoso-coelho-da-silva-2020-02-14-start,2020-02-14,affiliations_start,affiliation-C057-marcos-paulo-cardoso-coelho-da-silva-2020-02-14,person-marcos-paulo-cardoso-coelho-da-silva,Marcos Paulo Cardoso Coelho da Silva,,,UNKNOWN,unresolved_personal_affiliation,C057;V5W3E003,C057;V5W3D003
affiliation-c85401b074ed-end,2020-02-14,affiliations_end,affiliation-c85401b074ed,person-95ad6fa20856,Osmar Terra,,MDB,PARTY,adjudicated_continuity,LEG-0b81a0214570,PERSON-CONTINUITY-REVIEW
service-C054-welington-coimbra-start,2020-02-14,services_start,service-C054-welington-coimbra,person-welington-coimbra,Welington Coimbra (Lelo Coimbra),bolsonaro-cidadania,,,adjudicated_succession,C054,C054
service-C057-marcos-paulo-cardoso-coelho-da-silva-start,2020-02-14,services_start,service-C057-marcos-paulo-cardoso-coelho-da-silva,person-marcos-paulo-cardoso-coelho-da-silva,Marcos Paulo Cardoso Coelho da Silva,bolsonaro-casa-civil,,,adjudicated_succession,C057,C057
service-jair_bolsonaro-0-1-end,2020-02-14,services_end,service-jair_bolsonaro-0-1,person-a74198f91d7f,Onyx Lorenzoni,bolsonaro-casa-civil,,,adjudicated_source_boundary,LEG-df0a18aba9ff;OFF-031–OFF-034,POPULATION-REVIEW;R30
service-jair_bolsonaro-0-54-end,2020-02-14,services_end,service-jair_bolsonaro-0-54,person-95ad6fa20856,Osmar Terra,bolsonaro-cidadania,,,adjudicated_source_boundary,LEG-0b81a0214570,POPULATION-REVIEW
affiliation-17061ef0b2d7-end,2020-02-18,affiliations_end,affiliation-17061ef0b2d7,person-a74198f91d7f,Onyx Lorenzoni,,DEM,PARTY,adjudicated_continuity,LEG-df0a18aba9ff,PERSON-CONTINUITY-REVIEW;R30
affiliation-28a1f589ea28-start,2020-02-18,affiliations_start,affiliation-28a1f589ea28,person-a74198f91d7f,Onyx Lorenzoni,,DEM,PARTY,adjudicated_continuity,LEG-2652bfa0305c,PERSON-CONTINUITY-REVIEW;R30
affiliation-3c864edbf9c2-start,2020-02-18,affiliations_start,affiliation-3c864edbf9c2,person-0b9c7bbdb3fe,Walter Braga Netto,,,UNAFFILIATED,adjudicated_continuity,C049;LEG-62197e617b7c,C049;PERSON-CONTINUITY-REVIEW
affiliation-C054-welington-coimbra-2020-02-14-end,2020-02-18,affiliations_end,affiliation-C054-welington-coimbra-2020-02-14,person-welington-coimbra,Welington Coimbra (Lelo Coimbra),,MDB,PARTY,dated_observation_continuity,C054,C054
affiliation-C057-marcos-paulo-cardoso-coelho-da-silva-2020-02-14-end,2020-02-18,affiliations_end,affiliation-C057-marcos-paulo-cardoso-coelho-da-silva-2020-02-14,person-marcos-paulo-cardoso-coelho-da-silva,Marcos Paulo Cardoso Coelho da Silva,,,UNKNOWN,unresolved_personal_affiliation,C057;V5W3E003,C057;V5W3D003
service-C054-welington-coimbra-end,2020-02-18,services_end,service-C054-welington-coimbra,person-welington-coimbra,Welington Coimbra (Lelo Coimbra),bolsonaro-cidadania,,,adjudicated_succession,C054,C054
service-C057-marcos-paulo-cardoso-coelho-da-silva-end,2020-02-18,services_end,service-C057-marcos-paulo-cardoso-coelho-da-silva,person-marcos-paulo-cardoso-coelho-da-silva,Marcos Paulo Cardoso Coelho da Silva,bolsonaro-casa-civil,,,adjudicated_succession,C057,C057
service-jair_bolsonaro-0-2-start,2020-02-18,services_start,service-jair_bolsonaro-0-2,person-0b9c7bbdb3fe,Walter Braga Netto,bolsonaro-casa-civil,,,supported_effective_or_last_service_date,C049;LEG-62197e617b7c,C049;POPULATION-REVIEW
service-jair_bolsonaro-0-55-start,2020-02-18,services_start,service-jair_bolsonaro-0-55,person-a74198f91d7f,Onyx Lorenzoni,bolsonaro-cidadania,,,adjudicated_source_boundary,LEG-2652bfa0305c;OFF-031–OFF-034,POPULATION-REVIEW;R30
affiliation-798c9988ae51-end,2020-04-16,affiliations_end,affiliation-798c9988ae51,person-eeb5a64cf94d,Luiz Henrique Mandetta,,DEM,PARTY,adjudicated_continuity,LEG-61f568dd5701,PERSON-CONTINUITY-REVIEW
affiliation-C062-joao-gabbardo-dos-reis-2020-04-16-start,2020-04-16,affiliations_start,affiliation-C062-joao-gabbardo-dos-reis-2020-04-16,person-joao-gabbardo-dos-reis,João Gabbardo dos Reis,,MDB,PARTY,adjudicated_continuity,C062;C066,C062;C066
service-C062-joao-gabbardo-dos-reis-start,2020-04-16,services_start,service-C062-joao-gabbardo-dos-reis,person-joao-gabbardo-dos-reis,João Gabbardo dos Reis,bolsonaro-saude,,,adjudicated_succession,C062,C062
service-jair_bolsonaro-0-25-end,2020-04-16,services_end,service-jair_bolsonaro-0-25,person-eeb5a64cf94d,Luiz Henrique Mandetta,bolsonaro-saude,,,adjudicated_source_boundary,LEG-61f568dd5701,POPULATION-REVIEW
affiliation-93eef935bb56-start,2020-04-17,affiliations_start,affiliation-93eef935bb56,person-f4df829d9e6a,Nelson Teich,,,UNAFFILIATED,adjudicated_continuity,LEG-23516089df3e,PERSON-CONTINUITY-REVIEW
affiliation-C062-joao-gabbardo-dos-reis-2020-04-16-end,2020-04-17,affiliations_end,affiliation-C062-joao-gabbardo-dos-reis-2020-04-16,person-joao-gabbardo-dos-reis,João Gabbardo dos Reis,,MDB,PARTY,adjudicated_continuity,C062;C066,C062;C066
service-C062-joao-gabbardo-dos-reis-end,2020-04-17,services_end,service-C062-joao-gabbardo-dos-reis,person-joao-gabbardo-dos-reis,João Gabbardo dos Reis,bolsonaro-saude,,,adjudicated_succession,C062,C062
service-jair_bolsonaro-0-26-start,2020-04-17,services_start,service-jair_bolsonaro-0-26,person-f4df829d9e6a,Nelson Teich,bolsonaro-saude,,,adjudicated_source_boundary,LEG-23516089df3e,POPULATION-REVIEW
affiliation-4a320856a00d-end,2020-04-24,affiliations_end,affiliation-4a320856a00d,person-1bf1b217be4a,Sergio Moro,,,UNAFFILIATED,adjudicated_continuity,LEG-87ae07a227bd,PERSON-CONTINUITY-REVIEW
affiliation-C060-luiz-pontel-de-souza-2020-04-24-start,2020-04-24,affiliations_start,affiliation-C060-luiz-pontel-de-souza-2020-04-24,person-luiz-pontel-de-souza,Luiz Pontel de Souza,,,UNKNOWN,unresolved_personal_affiliation,C060;V5W3E001,C060;V5W3D001
service-C060-luiz-pontel-de-souza-start,2020-04-24,services_start,service-C060-luiz-pontel-de-souza,person-luiz-pontel-de-souza,Luiz Pontel de Souza,bolsonaro-justica,,,adjudicated_succession,C060,C060
service-jair_bolsonaro-0-12-end,2020-04-24,services_end,service-jair_bolsonaro-0-12,person-1bf1b217be4a,Sergio Moro,bolsonaro-justica,,,adjudicated_source_boundary,LEG-87ae07a227bd,POPULATION-REVIEW
affiliation-5dbeed312323-end,2020-04-28,affiliations_end,affiliation-5dbeed312323,person-326c14e875d3,André Mendonça,,,UNAFFILIATED,adjudicated_continuity,LEG-92e9b59b9825,PERSON-CONTINUITY-REVIEW
affiliation-C056-renato-de-lima-franca-2020-04-28-start,2020-04-28,affiliations_start,affiliation-C056-renato-de-lima-franca-2020-04-28,person-renato-de-lima-franca,Renato de Lima França,,,UNKNOWN,unresolved_personal_affiliation,C056;V5W3E002,C056;V5W3D002
affiliation-e145e8652a0f-start,2020-04-28,affiliations_start,affiliation-e145e8652a0f,person-326c14e875d3,André Mendonça,,,UNAFFILIATED,adjudicated_continuity,ATLAS-620,PERSON-CONTINUITY-REVIEW
service-C056-renato-de-lima-franca-start,2020-04-28,services_start,service-C056-renato-de-lima-franca,person-renato-de-lima-franca,Renato de Lima França,bolsonaro-agu,,,adjudicated_succession,C056,C056
service-jair_bolsonaro-0-29-end,2020-04-28,services_end,service-jair_bolsonaro-0-29,person-326c14e875d3,André Mendonça,bolsonaro-agu,,,supported_effective_or_last_service_date,C056;LEG-92e9b59b9825,C056;POPULATION-REVIEW
affiliation-C020-levi-agu-start,2020-04-29,affiliations_start,affiliation-C020-levi-agu,person-86d3dadcfd0f,José Levi Mello,,,UNAFFILIATED,adjudicated_continuity,C020;C049,C020;C049;PERSON-CONTINUITY-REVIEW
affiliation-C056-renato-de-lima-franca-2020-04-28-end,2020-04-29,affiliations_end,affiliation-C056-renato-de-lima-franca-2020-04-28,person-renato-de-lima-franca,Renato de Lima França,,,UNKNOWN,unresolved_personal_affiliation,C056;V5W3E002,C056;V5W3D002
affiliation-C060-luiz-pontel-de-souza-2020-04-24-end,2020-04-29,affiliations_end,affiliation-C060-luiz-pontel-de-souza-2020-04-24,person-luiz-pontel-de-souza,Luiz Pontel de Souza,,,UNKNOWN,unresolved_personal_affiliation,C060;V5W3E001,C060;V5W3D001
service-C056-renato-de-lima-franca-end,2020-04-29,services_end,service-C056-renato-de-lima-franca,person-renato-de-lima-franca,Renato de Lima França,bolsonaro-agu,,,adjudicated_succession,C056,C056
service-C060-luiz-pontel-de-souza-end,2020-04-29,services_end,service-C060-luiz-pontel-de-souza,person-luiz-pontel-de-souza,Luiz Pontel de Souza,bolsonaro-justica,,,adjudicated_succession,C060,C060
service-jair_bolsonaro-0-13-start,2020-04-29,services_start,service-jair_bolsonaro-0-13,person-326c14e875d3,André Mendonça,bolsonaro-justica,,,supported_effective_or_last_service_date,C049;LEG-8534d7a64a42,C049;POPULATION-REVIEW
service-jair_bolsonaro-0-30-start,2020-04-29,services_start,service-jair_bolsonaro-0-30,person-86d3dadcfd0f,José Levi Mello,bolsonaro-agu,,,supported_effective_or_last_service_date,C049;LEG-066b940f16e0,C049;POPULATION-REVIEW
affiliation-ae3aebc4df36-start,2020-05-07,affiliations_start,affiliation-ae3aebc4df36,person-d2dadf632731,Ricardo Salles,,,UNAFFILIATED,adjudicated_formal_status,AFF-020;AFF-021;AFF-023;AFF-054;BOL-E03;BOL-E04;BOL-E05;BOL-E06;BOL-E23,PERSON-CONTINUITY-REVIEW;R15
affiliation-f5cefac1ad86-end,2020-05-07,affiliations_end,affiliation-f5cefac1ad86,person-d2dadf632731,Ricardo Salles,,NOVO,PARTY,adjudicated_formal_status,AFF-020;AFF-021;AFF-023;AFF-054;BOL-E03;BOL-E04;BOL-E05;BOL-E06;BOL-E23,PERSON-CONTINUITY-REVIEW;R15
